# tower_count	lat	lng
3	42.36	-71.06
1	42.36	-71.05
1	42.37	-88.97
1	42.37	-87.94
2	42.37	-72.51
1	42.37	-71.27
1	42.37	-71.13
1	42.37	-71.12
2	42.37	-71.11
1	42.37	-71.10
3	42.37	-71.09
3	42.37	-71.08
3	42.37	-71.07
2	42.37	-71.06
2	42.37	-71.02
1	42.38	-88.97
2	42.38	-72.52
1	42.38	-71.18
2	42.38	-71.13
2	42.38	-71.12
1	42.38	-71.11
9	42.38	-71.10
1	42.38	-71.09
4	42.38	-71.08
3	42.38	-71.03
1	42.39	-72.74
2	42.39	-72.53
1	42.39	-72.52
1	42.39	-71.26
2	42.39	-71.17
1	42.39	-71.16
2	42.39	-71.14
2	42.39	-71.13
2	42.39	-71.12
3	42.39	-71.09
2	42.39	-71.08
1	42.39	-71.04
1	42.40	-87.95
2	42.40	-71.26
2	42.40	-71.18
2	42.40	-71.17
2	42.40	-71.16
2	42.40	-71.14
2	42.40	-71.13
1	42.40	-71.12
2	42.40	-71.10
2	42.40	-71.09
1	42.40	-71.08
1	42.40	-71.05
2	42.41	-88.98
1	42.41	-87.95
1	42.41	-83.77
1	42.41	-71.26
1	42.41	-71.21
1	42.41	-71.17
1	42.41	-71.15
5	42.41	-71.10
2	42.42	-71.26
2	42.42	-71.24
1	42.42	-71.20
1	42.42	-71.18
1	42.42	-71.16
1	42.42	-71.15
2	42.42	-71.10
1	42.43	-87.95
2	42.43	-71.26
3	42.43	-71.23
1	42.43	-71.21
1	42.43	-71.20
2	42.43	-71.10
1	42.44	-88.99
1	42.44	-83.76
3	42.44	-71.26
1	42.44	-71.25
2	42.44	-71.23
1	42.44	-71.11
5	42.44	-71.10
1	42.45	-71.26
1	42.45	-71.25
1	42.45	-71.24
2	42.45	-71.23
2	42.45	-71.10
1	42.46	-71.26
1	42.46	-71.25
2	42.46	-71.24
3	42.46	-71.10
1	42.47	-88.00
1	42.47	-87.98
3	42.47	-87.97
1	42.47	-71.25
2	42.47	-71.23
1	42.47	-71.11
1	42.48	-89.00
1	42.48	-83.76
1	42.48	-71.24
2	42.48	-71.22
2	42.48	-71.21
4	42.48	-71.19
10	42.48	-71.11
3	42.48	-71.10
1	42.49	-88.99
2	42.49	-88.09
1	42.49	-88.02
1	42.49	-83.76
4	42.49	-71.19
1	42.49	-71.12
1	42.49	-71.10
1	42.49	-70.88
1	42.50	-88.99
1	42.50	-88.09
1	42.50	-71.17
2	42.50	-71.15
1	42.50	-71.14
1	42.50	-71.13
1	42.50	-71.12
4	42.50	-71.10
1	42.50	-70.89
1	42.50	-70.88
1	42.50	-70.87
1	42.51	-88.16
1	42.51	-88.12
1	42.51	-88.03
1	42.51	-83.76
1	42.51	-71.12
1	42.51	-71.09
1	42.51	-71.04
1	42.51	-70.90
1	42.51	-70.88
1	42.52	-88.97
1	42.52	-88.11
1	42.52	-71.13
1	42.52	-71.09
1	42.52	-71.05
1	42.52	-71.02
1	42.52	-71.00
1	42.52	-70.99
1	42.52	-70.90
1	42.53	-88.06
1	42.53	-83.76
1	42.53	-71.08
1	42.53	-71.07
1	42.53	-70.96
2	42.53	-70.92
1	42.53	-70.90
1	42.54	-88.97
1	42.54	-88.12
1	42.54	-71.17
2	42.54	-70.94
1	42.54	-70.93
1	42.55	-88.94
1	42.55	-83.78
1	42.56	-88.11
1	42.56	-83.84
2	42.56	-71.16
1	42.57	-88.98
1	42.57	-88.89
1	42.57	-88.84
1	42.57	-88.17
1	42.57	-71.16
2	42.57	-71.15
1	42.58	-88.98
1	42.58	-88.78
1	42.58	-88.29
1	42.58	-88.23
1	42.58	-83.91
1	42.58	-83.86
1	42.59	-114.46
1	42.59	-88.98
1	42.59	-88.75
2	42.59	-88.34
1	42.60	-88.41
1	42.60	-88.38
1	42.61	-88.71
1	42.61	-83.97
1	42.62	-88.46
1	42.63	-88.98
1	42.63	-88.62
1	42.63	-84.02
1	42.64	-114.44
1	42.64	-88.49
2	42.65	-114.44
1	42.65	-84.16
1	42.65	-84.08
1	42.66	-88.98
1	42.66	-88.53
1	42.66	-84.20
1	42.67	-88.53
1	42.67	-84.37
1	42.67	-84.33
1	42.67	-84.29
1	42.67	-84.25
1	42.68	-84.42
1	42.69	-88.98
1	42.69	-84.42
1	42.70	-88.98
1	42.71	-88.99
1	42.72	-84.47
4	42.72	-84.45
1	42.72	-84.44
3	42.73	-84.48
1	42.73	-84.45
1	42.73	-73.80
6	42.73	-73.68
3	42.73	-73.67
1	42.74	-89.00
1	42.74	-73.81
1	42.74	-73.72
1	42.74	-73.65
1	42.74	-73.64
1	42.75	-73.78
1	42.75	-73.72
1	42.75	-73.63
2	42.76	-73.76
1	42.76	-73.74
1	42.77	-89.01
1	42.80	-89.02
1	42.81	-89.01
1	42.86	-89.05
1	42.88	-89.07
1	42.92	-89.08
1	42.95	-89.10
1	42.98	-89.12
1	43.00	-89.21
1	43.00	-89.16
2	43.01	-89.22
1	43.02	-89.24
1	43.03	-89.27
1	43.04	-89.30
1	43.05	-89.32
2	43.05	-89.31
1	43.05	-89.30
1	43.51	-89.78
1	43.52	-89.78
1	43.53	-89.95
1	43.53	-89.56
1	43.55	-89.80
1	43.55	-89.66
1	43.56	-89.76
1	43.56	-89.74
1	43.57	-89.81
1	43.57	-89.74
1	43.58	-89.85
1	43.59	-89.82
1	43.60	-89.76
1	43.60	-89.75
1	43.61	-89.80
1	43.62	-89.86
1	43.62	-89.83
1	43.62	-89.82
1	43.62	-89.78
1	43.63	-89.79
1	43.64	-89.80
1	45.20	-112.67
1	45.27	-112.65
1	45.36	-112.70
1	45.45	-112.71
1	45.46	-122.78
1	45.49	-112.71
4	45.50	-73.58
4	45.50	-73.57
10	45.51	-73.57
2	45.52	-73.58
2	45.52	-73.57
1	45.61	-112.67
1	45.71	-112.70
1	45.78	-122.67
1	45.83	-122.69
1	45.83	-112.69
1	45.86	-112.67
1	45.89	-122.73
1	45.93	-122.76
1	45.94	-112.66
1	45.97	-122.80
1	45.98	-122.82
1	46.01	-112.67
1	46.01	-112.64
1	46.03	-122.85
1	46.06	-112.76
1	46.07	-122.87
1	46.14	-122.90
1	46.15	-122.90
1	46.18	-112.78
3	46.19	6.11
3	46.19	6.12
1	46.20	-122.89
3	46.20	6.13
1	46.20	6.14
4	46.21	6.14
6	46.21	6.15
1	46.24	6.15
1	46.27	-112.76
1	46.29	6.16
1	46.31	6.18
1	46.32	6.19
1	46.33	6.20
1	46.35	6.20
1	46.37	-112.74
1	46.37	6.22
1	46.38	6.24
1	46.42	6.27
1	46.44	-112.72
1	46.44	6.29
1	46.46	6.34
1	46.47	6.36
1	46.47	6.38
1	46.48	6.40
1	46.51	6.64
1	46.52	-112.79
5	46.52	6.56
2	46.52	6.57
1	46.52	6.59
2	46.52	6.61
2	46.52	6.63
2	46.52	6.64
1	46.56	-112.87
1	46.73	-122.98
1	46.74	-122.99
1	46.75	-122.98
1	46.78	-123.00
1	46.80	-123.01
1	46.83	-122.99
1	46.86	-122.97
1	46.88	-122.97
1	46.91	-122.95
1	46.92	-114.08
1	46.93	-122.94
1	46.94	-120.16
1	46.94	-120.11
1	46.94	-120.07
1	46.94	-120.03
1	46.95	-122.94
1	46.95	-120.29
1	46.95	-120.24
1	46.95	-119.98
1	46.96	-114.14
1	46.97	-122.93
1	46.97	-120.52
1	46.97	-120.39
1	46.97	-119.97
2	46.98	-122.91
1	46.98	-120.56
1	46.98	-119.97
1	47.00	-122.91
1	47.00	-120.55
1	47.01	-120.60
1	47.01	-114.41
1	47.01	-114.26
1	47.01	-114.23
1	47.03	-120.53
1	47.04	-119.91
1	47.05	-120.65
1	47.06	-122.80
1	47.06	-122.76
1	47.07	-122.74
1	47.07	-120.70
1	47.08	-122.69
1	47.08	-120.73
1	47.08	-118.95
1	47.09	-122.64
1	47.09	-119.04
1	47.09	-118.83
1	47.09	-118.78
1	47.10	-122.62
1	47.10	-122.59
1	47.10	-119.83
1	47.10	-119.74
1	47.10	-119.56
1	47.10	-119.47
1	47.10	-119.38
1	47.10	-119.32
1	47.10	-119.25
1	47.10	-119.20
1	47.10	-118.69
1	47.10	-118.59
1	47.10	-114.79
1	47.11	-118.48
1	47.11	-118.44
1	47.11	-118.41
1	47.12	-122.56
1	47.12	-120.79
1	47.12	-118.35
1	47.13	-122.54
1	47.15	-122.50
1	47.17	-122.48
1	47.17	-120.88
1	47.18	-122.47
1	47.18	-121.02
1	47.19	-121.02
1	47.19	-120.94
1	47.20	-121.08
1	47.21	-121.12
1	47.21	-114.96
1	47.21	-1.61
1	47.21	-1.59
3	47.21	-1.57
1	47.21	-1.55
1	47.22	-122.46
1	47.22	-1.63
1	47.22	-1.61
2	47.22	-1.55
2	47.22	-1.54
1	47.23	-122.45
1	47.23	-122.43
1	47.23	-121.16
1	47.23	-118.16
1	47.23	-1.63
1	47.24	-122.41
1	47.24	-122.39
1	47.24	-122.36
1	47.24	-115.05
1	47.25	-121.19
1	47.26	-121.21
1	47.28	-122.31
1	47.28	-118.04
1	47.29	-121.29
1	47.31	-122.30
1	47.33	-122.29
1	47.34	-121.36
1	47.34	-121.35
1	47.36	-122.30
1	47.36	-122.29
1	47.36	-117.89
1	47.38	-121.38
1	47.39	-122.29
1	47.40	-122.29
1	47.40	-121.50
1	47.40	-117.83
1	47.41	-122.29
1	47.41	-121.57
1	47.42	-122.29
1	47.42	-121.59
1	47.43	-122.27
1	47.44	-121.64
1	47.45	-122.27
1	47.45	-121.69
1	47.46	-122.26
3	47.46	19.15
1	47.47	-121.77
1	47.47	-121.72
1	47.47	-117.74
1	47.47	19.14
1	47.48	-122.27
1	47.49	-122.27
3	47.50	19.05
1	47.50	19.07
1	47.51	-121.89
1	47.51	-121.83
1	47.51	-117.68
2	47.51	19.06
1	47.52	-121.93
1	47.53	-122.29
1	47.53	-121.99
1	47.53	-121.95
1	47.54	-122.01
1	47.54	-117.64
1	47.55	-122.07
1	47.55	-122.05
1	47.55	-116.37
1	47.56	-122.33
1	47.56	-122.32
2	47.57	-122.33
1	47.57	-122.32
1	47.57	-122.11
1	47.58	-122.21
1	47.58	-122.19
1	47.58	-122.13
1	47.58	-117.58
1	47.59	-122.32
1	47.59	-122.27
1	47.59	-117.56
3	47.60	-122.33
2	47.61	-122.35
2	47.61	-122.34
4	47.61	-122.33
1	47.61	-117.56
2	47.62	-122.35
3	47.62	-122.34
3	47.62	-122.33
1	47.63	-117.56
1	47.63	-116.64
1	47.64	-117.51
1	47.64	-117.49
1	47.64	-117.47
1	47.64	-116.71
1	47.65	-117.45
1	47.65	-117.42
1	47.65	-117.39
1	47.65	-117.37
1	47.65	-117.34
1	47.66	-117.32
1	47.67	-117.30
1	47.67	-117.28
1	47.67	-117.24
1	47.67	-117.19
1	47.67	-117.17
1	47.67	-117.12
1	47.67	-116.74
1	47.68	-117.10
1	47.68	-117.08
1	47.70	-116.82
1	47.71	-117.01
1	47.71	-116.97
1	47.71	-116.95
1	47.71	-116.92
1	47.71	-116.85
3	48.17	11.76
2	48.31	14.28
8	48.31	14.29
5	48.42	-123.37
2	48.43	-123.36
1	48.44	-123.36
1	48.45	-123.37
1	48.46	-123.38
1	48.47	-123.38
1	48.49	-123.38
1	48.50	-123.39
1	48.52	-123.38
1	48.54	-123.39
1	48.55	-123.39
1	48.57	-123.40
1	48.60	-123.40
1	48.62	-123.40
4	48.77	-122.47
1	48.78	-122.50
1	48.78	-122.47
1	48.79	-122.51
1	48.80	-122.53
1	48.82	-122.55
1	48.85	-122.58
1	48.87	-122.59
1	48.90	-122.61
1	48.94	-122.67
1	48.95	-122.69
1	48.95	-122.68
1	48.96	-122.70
1	49.00	-122.76
1	49.01	-122.76
2	49.03	-122.86
1	49.03	-122.83
1	49.03	-122.82
1	49.03	-122.78
1	49.04	-122.86
1	49.04	-122.84
1	49.06	-122.81
2	49.06	-122.75
1	49.06	-122.74
2	49.06	-122.70
1	49.06	-122.67
1	49.07	-125.76
1	49.07	-122.85
1	49.07	-122.83
2	49.07	-122.61
1	49.07	-122.59
1	49.07	-122.56
1	49.08	-122.56
1	49.09	-122.89
1	49.09	-122.88
1	49.09	-122.84
1	49.10	-122.90
1	49.11	-122.91
1	49.11	-122.86
2	49.11	-122.84
1	49.11	-122.83
1	49.11	-122.82
1	49.11	-122.81
7	49.11	-122.80
1	49.12	-122.93
1	49.12	-122.85
2	49.12	-122.83
2	49.12	-122.81
1	49.12	-122.78
1	49.12	-122.76
1	49.12	-122.75
2	49.12	-122.71
1	49.13	-122.81
2	49.14	-123.12
1	49.14	-122.93
2	49.14	-122.84
2	49.16	-122.94
2	49.18	-122.96
1	49.18	-122.95
2	49.19	-122.94
1	49.20	-123.03
3	49.20	-123.01
5	49.20	-123.00
1	49.20	-122.98
1	49.20	-122.97
2	49.20	-122.95
1	49.21	-124.03
1	49.21	-123.10
1	49.21	-123.09
1	49.21	-123.07
1	49.21	-123.06
2	49.21	-123.01
1	49.22	-123.11
2	49.22	-123.02
1	49.22	-123.00
1	49.23	-123.04
1	49.23	-123.03
1	49.23	-123.02
1	49.24	-124.05
2	49.24	-123.06
2	49.24	-123.05
1	49.25	-124.13
1	49.25	-123.08
1	49.25	-123.07
1	49.25	-123.03
1	49.25	-123.02
1	49.26	-124.18
1	49.26	-123.26
1	49.26	-123.24
1	49.26	-123.15
1	49.26	-123.14
2	49.26	-123.10
2	49.26	-123.09
1	49.26	-123.07
1	49.26	-123.02
1	49.27	-124.63
1	49.27	-123.25
1	49.27	-123.24
1	49.27	-123.19
1	49.27	-123.16
3	49.27	-123.15
3	49.27	-123.14
1	49.27	-123.12
3	49.27	-123.10
2	49.27	-123.03
1	49.28	-124.85
3	49.28	-123.14
7	49.28	-123.13
6	49.28	-123.12
7	49.28	-123.11
2	49.28	-123.10
1	49.29	-124.26
2	49.29	-123.14
5	49.29	-123.13
1	49.29	-123.03
1	49.30	-123.14
1	49.30	-123.03
1	49.30	-123.02
1	49.31	-124.47
1	49.31	-124.34
1	49.31	-123.22
1	49.31	-123.03
1	49.32	-123.14
2	49.32	-123.04
2	49.33	-123.13
1	49.33	-123.12
1	49.33	-123.10
1	49.33	-123.08
2	49.33	-123.05
1	49.34	-123.18
2	49.34	-123.16
1	49.35	-123.26
1	49.35	-123.24
1	49.35	-123.22
1	49.35	-123.20
1	49.37	-123.27
1	49.42	-123.28
1	49.43	-123.25
1	49.45	-122.48
1	49.46	-122.52
1	49.52	-123.23
1	49.56	-123.23
1	49.58	-123.22
3	49.60	-123.22
2	49.69	-123.16
1	49.70	-123.15
1	49.72	-123.09
1	49.73	-123.56
1	49.77	-123.61
1	49.78	-123.13
1	49.79	-123.12
1	49.86	-123.15
1	49.94	-123.16
1	50.03	-123.12
3	50.05	8.57
1	50.05	8.58
1	50.05	8.59
1	50.05	8.60
1	50.06	8.61
1	50.07	-123.10
1	50.07	8.61
1	50.08	-123.09
1	50.08	-123.07
1	50.08	-123.06
2	50.08	8.62
1	50.09	-123.04
1	50.09	8.62
1	50.09	8.63
1	50.33	8.69
1	50.36	8.73
1	50.36	8.74
1	50.44	8.70
1	50.47	8.72
1	50.77	0.27
1	50.77	0.28
1	50.77	0.29
1	50.79	0.30
1	50.80	0.28
1	50.82	0.20
1	50.82	0.21
2	50.82	0.24
1	50.83	0.17
1	50.83	0.26
1	50.84	0.13
1	50.85	0.08
1	50.85	0.11
1	50.85	0.13
1	50.86	-0.11
1	50.86	-0.09
1	50.86	0.03
1	50.87	-0.14
1	50.87	-0.05
2	50.87	-0.02
1	50.88	-0.16
1	50.90	-0.17
1	50.91	-0.19
1	50.92	-0.19
1	50.93	-0.19
1	50.94	-0.19
1	50.95	-0.19
1	50.99	-0.20
1	51.01	-0.20
1	51.02	-0.20
1	51.04	-0.20
1	51.06	-1.24
1	51.06	-0.20
1	51.07	-0.20
1	51.08	-1.20
1	51.08	-0.20
1	51.09	-1.17
1	51.09	-0.18
1	51.10	-1.16
1	51.11	-1.18
1	51.11	-1.17
1	51.11	-0.15
2	51.12	-1.18
1	51.12	-1.16
1	51.13	-1.19
1	51.13	-0.14
1	51.13	7.59
1	51.14	-1.21
1	51.14	7.58
1	51.16	-1.23
1	51.16	-0.13
1	51.16	7.55
1	51.17	-0.84
1	51.17	-0.83
1	51.18	-0.84
1	51.18	-0.13
1	51.18	7.48
1	51.18	7.51
1	51.19	-1.21
3	51.19	7.49
1	51.19	7.50
1	51.20	-1.17
2	51.20	-0.82
1	51.21	-0.79
1	51.21	-0.12
1	51.21	7.49
1	51.22	-1.12
1	51.22	-0.77
1	51.23	-0.75
1	51.23	-0.74
1	51.23	-0.62
1	51.23	-0.61
1	51.23	-0.59
1	51.23	-0.12
1	51.23	7.50
1	51.24	-0.71
1	51.24	-0.69
2	51.24	-0.58
1	51.24	-0.57
1	51.24	-0.12
1	51.24	7.47
1	51.24	7.49
1	51.25	-0.56
1	51.25	-0.12
1	51.25	7.51
1	51.26	-0.23
1	51.26	-0.20
1	51.27	-0.73
1	51.27	-0.25
1	51.27	-0.18
1	51.27	-0.14
1	51.28	-0.85
1	51.28	-0.84
1	51.28	-0.83
1	51.28	-0.82
1	51.28	-0.73
1	51.28	-0.27
1	51.29	-0.86
2	51.29	-0.85
2	51.29	-0.84
2	51.29	-0.82
3	51.29	-0.80
1	51.29	-0.74
1	51.30	-0.85
1	51.30	-0.83
2	51.30	-0.81
1	51.30	-0.78
1	51.30	-0.76
1	51.30	-0.73
1	51.30	-0.71
1	51.30	-0.64
1	51.30	-0.32
1	51.30	-0.31
1	51.31	-0.77
1	51.31	-0.60
1	51.31	-0.58
1	51.31	-0.41
1	51.31	-0.36
1	51.31	-0.33
1	51.31	-0.32
1	51.32	-0.75
1	51.32	-0.56
1	51.32	-0.46
1	51.33	-0.79
1	51.33	-0.78
1	51.33	-0.72
1	51.33	-0.54
1	51.33	-0.48
1	51.34	-0.51
1	51.35	-0.49
1	51.35	-0.48
1	51.36	-0.67
1	51.36	-0.50
1	51.36	-0.45
1	51.37	-1.29
1	51.37	-0.63
1	51.37	-0.61
1	51.37	-0.42
1	51.38	-0.60
1	51.38	-0.59
1	51.38	-0.56
1	51.38	-0.51
1	51.38	-0.38
1	51.39	-0.57
1	51.39	-0.53
1	51.40	-0.55
2	51.40	-0.54
1	51.40	-0.27
1	51.41	-0.22
2	51.42	-1.32
2	51.42	-0.54
1	51.43	-0.39
1	51.43	-0.20
1	51.44	-0.53
1	51.44	-0.37
1	51.44	-0.19
1	51.45	-0.53
1	51.45	-0.35
1	51.45	-0.34
1	51.46	-0.49
1	51.46	-0.32
1	51.46	-0.30
2	51.46	-0.17
1	51.47	-0.51
2	51.47	-0.49
1	51.47	-0.48
1	51.47	-0.46
5	51.47	-0.45
1	51.47	-0.29
1	51.47	-0.28
1	51.47	-0.27
1	51.47	-0.17
1	51.47	-0.15
1	51.48	-0.48
1	51.48	-0.45
1	51.48	-0.26
1	51.48	-0.13
1	51.49	-0.49
1	51.49	-0.48
1	51.49	-0.42
1	51.49	-0.40
1	51.49	-0.36
1	51.49	-0.32
1	51.49	-0.30
1	51.49	-0.28
1	51.49	-0.27
1	51.49	-0.25
1	51.49	-0.24
2	51.49	-0.23
2	51.49	-0.22
1	51.50	-0.45
1	51.50	-0.33
1	51.50	-0.21
2	51.50	-0.20
1	51.50	-0.19
2	51.50	-0.18
5	51.50	-0.17
3	51.50	-0.15
4	51.50	-0.14
3	51.50	-0.13
1	51.50	-0.12
2	51.50	-0.11
3	51.51	-0.17
3	51.51	-0.16
4	51.51	-0.14
11	51.51	-0.13
7	51.51	-0.12
2	51.51	-0.11
4	51.51	-0.10
4	51.51	-0.09
3	51.52	-0.20
6	51.52	-0.14
2	51.52	-0.13
1	51.65	-0.50
1	51.67	-0.49
1	51.67	-0.46
1	51.69	-0.45
1	51.69	-0.23
1	51.70	-0.44
1	51.72	-0.38
1	51.72	-0.36
1	51.73	-0.35
1	51.73	-0.30
1	51.78	-0.23
1	51.79	-0.23
1	51.81	-0.23
1	51.83	-0.21
1	51.87	-0.20
1	51.89	-0.21
1	51.90	-0.22
1	51.92	-0.23
1	51.94	-0.21
1	51.96	-0.21
1	52.11	0.04
1	52.14	0.08
1	52.16	0.10
1	52.20	0.11
5	52.20	0.12
3	52.21	0.09
1	52.21	0.10
1	52.21	0.11
1	52.52	13.40
1	52.53	13.33
1	52.53	13.37
1	52.53	13.38
3	52.53	13.39
1	52.54	13.35
1	52.56	13.30
1	54.90	9.80
1	54.90	9.81
1	54.90	9.82
1	54.91	9.75
1	54.91	9.76
4	54.91	9.77
1	54.91	9.79
1	54.91	9.83
1	54.92	9.76
1	54.92	9.82
1	54.92	9.83
1	54.93	9.79
1	54.93	9.80
1	54.94	9.38
1	54.95	9.41
2	54.95	9.42
1	54.95	9.43
2	54.96	9.43
1	54.97	9.40
1	55.00	9.37
1	55.04	9.35
1	55.05	9.35
1	55.05	9.40
1	55.05	9.41
1	55.06	9.36
1	55.08	9.37
1	55.11	9.37
1	55.11	11.94
1	55.11	14.71
1	55.11	14.74
1	55.11	14.76
2	55.11	14.90
1	55.12	14.71
1	55.12	14.79
1	55.12	14.81
1	55.13	9.38
1	55.13	14.71
1	55.14	11.94
1	55.14	14.85
1	55.14	14.93
1	55.15	9.37
1	55.17	9.37
1	55.17	11.96
1	55.18	9.37
2	55.18	11.65
1	55.20	9.37
1	55.20	11.69
1	55.21	11.98
1	55.23	11.98
1	55.24	9.39
1	55.24	9.40
1	55.25	11.79
1	55.26	11.81
1	55.26	11.85
1	55.26	11.92
1	55.27	12.01
1	55.29	9.43
1	55.30	10.86
2	55.30	10.88
1	55.31	10.81
1	55.31	10.88
1	55.31	10.90
1	55.31	10.91
1	55.32	10.82
1	55.32	10.92
1	55.32	10.93
1	55.32	12.03
1	55.33	9.44
1	55.33	10.73
1	55.33	10.75
1	55.33	10.76
1	55.33	10.77
1	55.33	10.79
2	55.33	10.95
1	55.33	10.96
1	55.33	10.97
1	55.33	10.99
1	55.34	10.64
2	55.34	10.67
1	55.34	10.69
1	55.34	10.71
2	55.34	11.03
4	55.35	10.34
1	55.35	10.35
1	55.35	10.38
1	55.35	10.41
1	55.35	10.43
1	55.35	10.45
1	55.35	10.59
1	55.35	10.61
1	55.35	10.62
1	55.35	11.06
2	55.35	11.11
1	55.35	11.13
1	55.35	11.14
1	55.36	10.32
1	55.36	10.34
1	55.36	10.35
1	55.36	10.40
2	55.36	10.48
1	55.36	10.53
1	55.36	10.55
1	55.36	11.21
1	55.36	11.22
1	55.36	11.24
1	55.37	9.45
1	55.37	10.36
1	55.37	10.53
1	55.37	11.27
1	55.37	11.28
1	55.37	11.30
1	55.38	10.25
1	55.38	10.27
2	55.38	10.29
2	55.38	10.37
1	55.38	11.31
1	55.38	11.33
3	55.39	9.94
1	55.39	10.19
1	55.39	10.36
2	55.39	11.35
1	55.39	11.36
1	55.40	9.45
1	55.40	9.96
1	55.40	9.98
1	55.40	10.16
1	55.40	10.18
1	55.40	10.38
1	55.40	10.39
1	55.40	11.37
1	55.40	11.40
1	55.41	10.03
1	55.41	10.08
1	55.41	10.11
1	55.41	11.41
1	55.41	12.10
1	55.42	9.46
1	55.42	10.01
1	55.42	10.05
1	55.43	11.46
1	55.43	12.00
1	55.44	9.97
1	55.45	9.45
1	55.45	9.94
1	55.45	11.52
1	55.45	11.60
1	55.45	11.64
1	55.45	11.69
1	55.45	11.72
1	55.46	9.91
1	55.46	11.75
1	55.46	11.76
1	55.46	11.80
1	55.46	11.83
1	55.46	12.00
1	55.47	9.43
2	55.47	11.83
1	55.47	12.07
1	55.48	9.89
1	55.48	11.85
1	55.48	12.15
1	55.49	9.82
1	55.49	11.85
1	55.50	9.42
1	55.50	11.88
1	55.50	11.98
1	55.50	12.18
1	55.51	11.97
1	55.52	9.44
1	55.52	9.75
1	55.52	12.12
1	55.52	12.20
1	55.53	9.47
1	55.53	9.71
1	55.53	11.90
1	55.53	11.91
1	55.53	11.94
1	55.53	12.02
1	55.53	12.13
1	55.53	12.21
1	55.54	9.51
1	55.54	9.61
1	55.54	9.63
1	55.54	9.67
1	55.54	11.93
1	55.54	12.05
1	55.54	12.10
1	55.55	9.53
1	55.55	11.95
1	55.55	11.96
1	55.55	12.02
1	55.55	12.12
1	55.56	11.96
1	55.57	11.98
1	55.58	11.94
1	55.58	11.98
1	55.58	11.99
2	55.59	11.99
1	55.60	11.94
1	55.60	12.01
1	55.60	12.02
1	55.60	12.31
2	55.60	12.32
1	55.61	11.97
1	55.61	12.29
1	55.61	12.31
1	55.61	12.52
1	55.62	11.98
1	55.62	12.02
1	55.62	12.03
1	55.62	12.06
3	55.62	12.07
1	55.62	12.19
1	55.62	12.32
1	55.62	12.33
1	55.62	12.34
1	55.62	12.36
3	55.62	12.44
2	55.62	12.45
2	55.62	12.46
4	55.62	12.47
2	55.62	12.48
2	55.62	12.50
1	55.63	11.98
1	55.63	12.04
2	55.63	12.09
1	55.63	12.12
1	55.63	12.19
1	55.63	12.30
1	55.63	12.39
1	55.63	12.42
3	55.63	12.43
2	55.63	12.44
1	55.63	12.47
1	55.63	12.50
1	55.63	12.51
1	55.63	12.53
2	55.63	12.54
1	55.63	12.55
4	55.64	12.08
3	55.64	12.09
1	55.64	12.10
1	55.64	12.11
2	55.64	12.12
1	55.64	12.20
2	55.64	12.21
1	55.64	12.22
2	55.64	12.28
1	55.64	12.34
3	55.64	12.35
3	55.64	12.36
5	55.64	12.37
4	55.64	12.38
1	55.64	12.39
1	55.64	12.40
2	55.64	12.41
1	55.64	12.42
1	55.64	12.43
1	55.64	12.54
2	55.64	12.55
1	55.65	11.93
1	55.65	11.96
1	55.65	12.08
1	55.65	12.09
1	55.65	12.11
1	55.65	12.14
2	55.65	12.15
1	55.65	12.16
1	55.65	12.17
3	55.65	12.20
2	55.65	12.21
1	55.65	12.22
2	55.65	12.27
2	55.65	12.28
1	55.65	12.29
2	55.65	12.31
3	55.65	12.33
1	55.65	12.35
1	55.65	12.36
2	55.65	12.37
1	55.65	12.42
2	55.65	12.45
1	55.65	12.46
3	55.65	12.49
1	55.65	12.50
1	55.65	12.51
3	55.65	12.52
7	55.65	12.53
13	55.65	12.54
1	55.65	12.55
1	55.66	12.11
1	55.66	12.16
2	55.66	12.17
1	55.66	12.18
1	55.66	12.19
2	55.66	12.21
2	55.66	12.24
1	55.66	12.26
1	55.66	12.28
3	55.66	12.29
3	55.66	12.30
1	55.66	12.31
2	55.66	12.32
3	55.66	12.34
3	55.66	12.35
3	55.66	12.36
1	55.66	12.37
2	55.66	12.39
1	55.66	12.42
1	55.66	12.46
1	55.66	12.50
3	55.66	12.51
6	55.66	12.52
3	55.66	12.53
3	55.66	12.54
2	55.66	12.55
1	55.66	12.56
1	55.67	11.83
1	55.67	11.89
1	55.67	12.25
1	55.67	12.29
2	55.67	12.31
1	55.67	12.32
1	55.67	12.36
3	55.67	12.39
1	55.67	12.41
5	55.67	12.42
1	55.67	12.44
1	55.67	12.46
1	55.67	12.47
1	55.67	12.49
1	55.67	12.50
3	55.67	12.52
2	55.67	12.53
2	55.67	12.54
1	55.67	12.55
4	55.67	12.57
1	55.68	11.84
1	55.68	11.86
1	55.68	12.25
1	55.68	12.26
1	55.68	12.31
1	55.68	12.34
1	55.68	12.35
1	55.68	12.36
1	55.68	12.42
4	55.68	12.52
2	55.68	12.54
6	55.68	12.55
4	55.68	12.56
1	55.69	12.24
1	55.69	12.25
1	55.69	12.29
1	55.69	12.34
1	55.69	12.35
1	55.69	12.37
2	55.69	12.41
4	55.69	12.42
1	55.69	12.43
1	55.69	12.44
1	55.69	12.45
1	55.69	12.47
1	55.69	12.49
1	55.69	12.50
1	55.69	12.51
2	55.69	12.53
6	55.69	12.54
1	55.69	12.55
2	55.69	12.57
1	55.70	11.85
